shelter_id,owner_email,name,email,phone,zipcode,address,address_detail,opening_hours,volunteer_info,description,url,created_at,modified_at
1424,user05416@test.com,행복 반려동물센터,user05416@test.com,031-1639-1158,16444,경기도 수원시 오금 47,3층 172호,"평일 08:30-18:30, 주말 09:00-18:00","정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",행복 반려동물센터은 경기도에서 운영하는 비영리 동물보호시설입니다. 매년 54여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.shelter1424.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
1425,user05418@test.com,성남 꿈 동물쉼터,user05418@test.com,031-2130-7998,13487,경기도 성남시 논현 89,5층 962호,평일 10:00-17:00,"주말 단체 봉사 우선, 평일 개인 봉사 가능",경기도에 위치한 성남 꿈 동물쉼터입니다. 현재 103여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://www.shelter1425.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
1426,user05420@test.com,경기도용인 나눔 보호소,user05420@test.com,031-7562-8221,16827,경기도 용인시 도산대 121,16층 975호,연중무휴 08:00-20:00,"주말 봉사 가능, 단체 봉사 환영",경기도용인 나눔 보호소은 경기도에서 운영하는 비영리 동물보호시설입니다. 매년 24여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
1427,user05422@test.com,우리 반려동물센터,user05422@test.com,02-5930-6997,06590,서울특별시 서초구 양재천 79,18층 485호,"평일 09:00-17:00, 토요일 10:00-15:00","평일 봉사 가능, 1일 체험 가능",서울 서초의 우리 반려동물센터입니다. 4년간 운영하며 86여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://shelter1427.com,2025-12-04 03:07:09,2025-12-04 03:07:09
1428,user05431@test.com,사계절 동물병원,user05431@test.com,031-2691-5625,16827,경기도 용인시 영동대 24,3층 798호,"평일 09:00-18:00, 주말 10:00-17:00","평일 봉사 가능, 1일 체험 가능",사계절 동물병원은 경기도에서 운영하는 비영리 동물보호시설입니다. 매년 62여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
1429,user05434@test.com,기쁨 보호소,user05434@test.com,02-2324-3149,06590,서울특별시 서초구 압구정 98,2층 631호,연중무휴 08:00-20:00,"정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",서울에 위치한 기쁨 보호소입니다. 현재 44여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://blog.naver.com/shelter1429,2025-12-04 03:07:09,2025-12-04 03:07:09
1430,user05435@test.com,해운대 저녁 애견보호센터,user05435@test.com,051-5123-6731,48094,부산광역시 해운대구 석촌호수 36,14층 369호,"평일 09:00-17:00, 토요일 10:00-15:00","주중/주말 봉사 가능, 학생 봉사활동 가능",부산 소재 해운대 저녁 애견보호센터입니다. 넓은 운동장과 쾌적한 환경에서 86여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://blog.naver.com/shelter1430,2025-12-04 03:07:09,2025-12-04 03:07:09
1431,user05439@test.com,서울강동 아침 동물쉼터,user05439@test.com,02-3495-1432,05288,서울특별시 강동구 압구정 96,8층 365호,매일 09:00-19:00,"정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",서울 소재 서울강동 아침 동물쉼터입니다. 넓은 운동장과 쾌적한 환경에서 104여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://www.shelter1431.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
1432,user05443@test.com,해운대 동행 보호소,user05443@test.com,051-2249-5023,48094,부산광역시 해운대구 논현 136,6층 869호,"평일 09:00-17:00, 토요일 10:00-15:00","주중/주말 봉사 가능, 학생 봉사활동 가능",부산 소재 해운대 동행 보호소입니다. 넓은 운동장과 쾌적한 환경에서 56여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://www.instagram.com/shelter1432,2025-12-04 03:07:09,2025-12-04 03:07:09
1433,user05444@test.com,서울강남 봄날 동물쉼터,user05444@test.com,02-3041-7274,06234,서울특별시 강남구 서초중앙 101,17층 839호,월-토 09:00-18:00 (일요일 휴무),"사전 예약 필수, 주말 봉사 가능",17년 전통의 서울강남 봄날 동물쉼터입니다. 서울에서 가장 오래된 보호소로 현재 44마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://shelter1433.com,2025-12-04 03:07:09,2025-12-04 03:07:09
1434,user05450@test.com,수원 무지개 반려동물센터,user05450@test.com,031-7207-6885,16444,경기도 수원시 반포대 156,13층 323호,화-일 09:00-18:00 (월요일 휴무),"정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",경기도 수원의 수원 무지개 반려동물센터입니다. 6년간 운영하며 131여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://shelter1434.com,2025-12-04 03:07:09,2025-12-04 03:07:09
1435,user05454@test.com,평화 보호소,user05454@test.com,032-6074-7161,21556,인천광역시 남동구 백제고분 104,18층 901호,"평일 08:30-18:30, 주말 09:00-18:00",학생 봉사활동 확인서 발급 가능,15년 전통의 평화 보호소입니다. 인천에서 가장 오래된 보호소로 현재 131마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://www.instagram.com/shelter1435,2025-12-04 03:07:09,2025-12-04 03:07:09
1436,user05463@test.com,경기도용인 사랑 애견보호센터,user05463@test.com,031-5871-7315,16827,경기도 용인시 테헤란 88,17층 891호,연중무휴 08:00-20:00,주 1회 이상 참여 가능한 분 환영,경기도 소재 경기도용인 사랑 애견보호센터입니다. 넓은 운동장과 쾌적한 환경에서 132여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
1437,user05468@test.com,서울송파 천사 동물병원,user05468@test.com,02-9651-8909,05855,서울특별시 송파구 양재천 144,10층 622호,월-토 09:00-18:00 (일요일 휴무),학생 봉사활동 확인서 발급 가능,서울 송파의 서울송파 천사 동물병원입니다. 9년간 운영하며 117여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://www.instagram.com/shelter1437,2025-12-04 03:07:09,2025-12-04 03:07:09
1438,user05476@test.com,별빛 동물병원,user05476@test.com,032-2127-4667,21990,인천광역시 연수구 반포대 94,10층 184호,화-일 09:00-18:00 (월요일 휴무),주 1회 이상 참여 가능한 분 환영,인천 소재 별빛 동물병원입니다. 넓은 운동장과 쾌적한 환경에서 107여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://www.instagram.com/shelter1438,2025-12-04 03:07:09,2025-12-04 03:07:09
1439,user05482@test.com,송파 봄 보호소,user05482@test.com,02-8586-3502,05855,서울특별시 송파구 역삼 61,1층 782호,"평일 08:30-18:30, 주말 09:00-18:00","자원봉사 상시 모집, 예약 필수",서울 소재 송파 봄 보호소입니다. 넓은 운동장과 쾌적한 환경에서 126여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://shelter1439.com,2025-12-04 03:07:09,2025-12-04 03:07:09
1440,user05485@test.com,미소 보호소,user05485@test.com,062-5880-8303,61937,광주광역시 서구 언주 152,6층 484호,"평일 09:00-17:00, 토요일 10:00-15:00","자원봉사 상시 모집, 예약 필수",광주에 위치한 미소 보호소입니다. 현재 126여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,https://blog.naver.com/shelter1440,2025-12-04 03:07:09,2025-12-04 03:07:09
1441,user05487@test.com,경기도성남 사계절 동물쉼터,user05487@test.com,031-2598-3398,13487,경기도 성남시 도산대 193,8층 947호,평일 10:00-17:00,학생 봉사활동 확인서 발급 가능,경기도성남 사계절 동물쉼터은 경기도에서 운영하는 비영리 동물보호시설입니다. 매년 31여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://blog.naver.com/shelter1441,2025-12-04 03:07:09,2025-12-04 03:07:09
1442,user05488@test.com,유성 우리 반려동물센터,user05488@test.com,042-3793-4469,34126,대전광역시 유성구 학동 26,3층 923호,"평일 08:30-18:30, 주말 09:00-18:00","평일 봉사 가능, 1일 체험 가능",유성 우리 반려동물센터은 대전에서 운영하는 비영리 동물보호시설입니다. 매년 108여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.shelter1442.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
1443,user05490@test.com,달빛 애견보호센터,user05490@test.com,053-7032-3203,42061,대구광역시 수성구 석촌호수 22,20층 379호,월-토 09:00-18:00 (일요일 휴무),"평일 봉사 가능, 1일 체험 가능",20년 전통의 달빛 애견보호센터입니다. 대구에서 가장 오래된 보호소로 현재 51마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://shelter1443.com,2025-12-04 03:07:09,2025-12-04 03:07:09
1444,user05491@test.com,천사 반려동물센터,user05491@test.com,031-9918-8169,16444,경기도 수원시 테헤란 79,7층 851호,"평일 08:30-18:30, 주말 09:00-18:00","자원봉사 상시 모집, 예약 필수",경기도 소재 천사 반려동물센터입니다. 넓은 운동장과 쾌적한 환경에서 30여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://www.instagram.com/shelter1444,2025-12-04 03:07:09,2025-12-04 03:07:09
1445,user05498@test.com,천사 동물병원,user05498@test.com,031-5233-7661,13487,경기도 성남시 강남대 6,15층 826호,"평일 09:00-18:00, 주말 10:00-17:00","주말 봉사 가능, 단체 봉사 환영",경기도 성남의 천사 동물병원입니다. 8년간 운영하며 112여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://shelter1445.com,2025-12-04 03:07:09,2025-12-04 03:07:09
1446,user05502@test.com,행복 동물쉼터,user05502@test.com,031-7834-9903,16827,경기도 용인시 논현 51,12층 854호,"평일 09:00-17:00, 토요일 10:00-15:00","주말 봉사 가능, 단체 봉사 환영",경기도 소재 행복 동물쉼터입니다. 넓은 운동장과 쾌적한 환경에서 26여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://shelter1446.com,2025-12-04 03:07:09,2025-12-04 03:07:09
1447,user05503@test.com,행복 보호소,user05503@test.com,062-3327-2457,61937,광주광역시 서구 압구정 83,2층 278호,"평일 09:00-17:00, 토요일 10:00-15:00","사전 연락 후 방문, 개인/단체 모두 환영",광주에 위치한 행복 보호소입니다. 현재 57여마리의 유기견들이 새 가족을 기다리고 있습니다. 깨끗한 시설과 전문 수의사의 정기 검진으로 건강한 입양을 도와드립니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
1448,user05505@test.com,수원 따뜻한 애견보호센터,user05505@test.com,031-6134-1675,16444,경기도 수원시 학동 106,6층 109호,"평일 09:00-18:00, 주말 10:00-17:00","자원봉사 상시 모집, 예약 필수",경기도 소재 수원 따뜻한 애견보호센터입니다. 넓은 운동장과 쾌적한 환경에서 150여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://shelter1448.com,2025-12-04 03:07:09,2025-12-04 03:07:09
1449,user05508@test.com,이웃 애견보호센터,user05508@test.com,053-9140-4261,42061,대구광역시 수성구 삼성 27,18층 966호,매일 09:00-19:00,"사전 연락 후 방문, 개인/단체 모두 환영",8년 전통의 이웃 애견보호센터입니다. 대구에서 가장 오래된 보호소로 현재 74마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://shelter1449.com,2025-12-04 03:07:09,2025-12-04 03:07:09
1450,user05513@test.com,서초 미소 동물쉼터,user05513@test.com,02-5938-1703,06590,서울특별시 서초구 언주 25,4층 475호,화-일 09:00-18:00 (월요일 휴무),"평일 봉사 가능, 1일 체험 가능",서울 서초의 서초 미소 동물쉼터입니다. 20년간 운영하며 132여마리의 유기동물을 보호하고 있습니다. 봉사자 여러분의 많은 관심과 참여 부탁드립니다.,https://www.instagram.com/shelter1450,2025-12-04 03:07:09,2025-12-04 03:07:09
1451,user05514@test.com,동행 동물쉼터,user05514@test.com,051-9794-7169,48094,부산광역시 해운대구 학동 110,12층 797호,"평일 09:00-17:00, 토요일 10:00-15:00","정기 봉사자 모집 중, 1개월 이상 활동 가능자 우대",9년 전통의 동행 동물쉼터입니다. 부산에서 가장 오래된 보호소로 현재 131마리의 유기견을 보호 중입니다. 자원봉사 및 후원 환영합니다.,https://www.shelter1451.co.kr,2025-12-04 03:07:09,2025-12-04 03:07:09
1452,user05519@test.com,경기도고양 달빛 애견보호센터,user05519@test.com,031-4407-5463,10401,경기도 고양시 백제고분 105,16층 302호,평일 10:00-17:00,"평일 봉사 가능, 1일 체험 가능",경기도 소재 경기도고양 달빛 애견보호센터입니다. 넓은 운동장과 쾌적한 환경에서 135여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,https://www.instagram.com/shelter1452,2025-12-04 03:07:09,2025-12-04 03:07:09
1453,user05524@test.com,축복 동물병원,user05524@test.com,031-7328-6015,16827,경기도 용인시 논현 160,15층 515호,연중무휴 08:00-20:00,"자원봉사 상시 모집, 예약 필수",경기도 소재 축복 동물병원입니다. 넓은 운동장과 쾌적한 환경에서 76여마리의 강아지들이 생활하고 있습니다. 입양 상담 환영합니다.,,2025-12-04 03:07:09,2025-12-04 03:07:09
1454,user05526@test.com,기쁨 애견보호센터,user05526@test.com,031-8577-5435,16827,경기도 용인시 가락 187,7층 867호,평일 10:00-17:00,"주말 봉사 가능, 단체 봉사 환영",기쁨 애견보호센터은 경기도에서 운영하는 비영리 동물보호시설입니다. 매년 62여마리의 유기동물을 구조하고 입양을 진행하고 있습니다.,https://www.instagram.com/shelter1454,2025-12-04 03:07:09,2025-12-04 03:07:09
